NR_REF;POSTO_GRADUACAO;QUADRO;RACA
27085;CB      ;QPPM;BRANCO    
27086;CB      ;QPPM;BRANCO    
27087;CB      ;QPPM;BRANCO    
27088;CB      ;QPPM;PARDO     
27089;CB      ;QPPM;BRANCO    
27090;CB      ;QPPM;PARDO     
27091;CB      ;QPPM;BRANCO    
27092;CB      ;QPPM;BRANCO    
27093;CB      ;QPPM;PARDO     
27094;CB      ;QPPM;PARDO     
27095;CB      ;QPPM;BRANCO    
27096;CB      ;QPPM;BRANCO    
27097;CB      ;QPPM;BRANCO    
27098;CB      ;QPPM;BRANCO    
27099;CB      ;QPPM;BRANCO    
27100;CB      ;QPPM;PARDO     
27101;CB      ;QPPM;PARDO     
27102;CB      ;QPPM;PARDO     
27103;CB      ;QPPM;BRANCO    
27104;CB      ;QPPM;BRANCO    
27105;CB      ;QPPM;AMARELO   
27106;CB      ;QPPM;PARDO     
27107;CB      ;QPPM;BRANCO    
27108;CB      ;QPPM;PARDO     
27109;CB      ;QPPM;PARDO     
27110;CB      ;QPPM;BRANCO    
27111;CB      ;QPPM;PARDO     
27112;CB      ;QPPM;BRANCO    
27113;CB      ;QPPM;PRETO     
27114;CB      ;QPPM;BRANCO    
27115;CB      ;QPPM;BRANCO    
27116;CB      ;QPPM;BRANCO    
27117;CB      ;QPPM;BRANCO    
27118;CB      ;QPPM;PARDO     
27119;CB      ;QPPM;BRANCO    
27120;CB      ;QPPM;PARDO     
27121;CB      ;QPPM;BRANCO    
27122;CB      ;QPPM;PARDO     
27123;CB      ;QPPM;BRANCO    
27124;CB      ;QPPM;BRANCO    
27125;CB      ;QPPM;PARDO     
27126;CB      ;QPPM;PARDO     
27127;CB      ;QPPM;BRANCO    
27128;CB      ;QPPM;PARDO     
27129;CB      ;QPPM;BRANCO    
27130;CB      ;QPPM;BRANCO    
27131;CB      ;QPPM;PARDO     
27132;CB      ;QPPM;BRANCO    
27133;CB      ;QPPM;BRANCO    
27134;CB      ;QPPM;PARDO     
27135;CB      ;QPPM;PRETO     
27136;CB      ;QPPM;BRANCO    
27137;CB      ;QPPM;BRANCO    
27138;CB      ;QPPM;PARDO     
27139;CB      ;QPPM;PARDO     
27140;CB      ;QPPM;BRANCO    
27141;CB      ;QPPM;BRANCO    
27142;CB      ;QPPM;BRANCO    
27143;CB      ;QPPM;BRANCO    
27144;CB      ;QPPM;PRETO     
27145;CB      ;QPPM;PARDO     
27146;CB      ;QPPM;BRANCO    
27147;CB      ;QPPM;PARDO     
27148;CB      ;QPPM;PARDO     
27149;CB      ;QPPM;PARDO     
27150;CB      ;QPPM;PARDO     
27151;CB      ;QPPM;BRANCO    
27152;CB      ;QPPM;PARDO     
27153;CB      ;QPPM;PARDO     
27154;CB      ;QPPM;PARDO     
27155;CB      ;QPPM;BRANCO    
27156;CB      ;QPPM;PARDO     
27157;CB      ;QPPM;BRANCO    
27158;CB      ;QPPM;BRANCO    
27159;CB      ;QPPM;PARDO     
27160;CB      ;QPPM;BRANCO    
27161;CB      ;QPPM;PARDO     
27162;CB      ;QPPM;BRANCO    
27163;CB      ;QPPM;BRANCO    
27164;CB      ;QPPM;PARDO     
27165;CB      ;QPPM;BRANCO    
27166;CB      ;QPPM;BRANCO    
27167;CB      ;QPPM;PARDO     
27168;CB      ;QPPM;BRANCO    
27169;CB      ;QPPM;PARDO     
27170;CB      ;QPPM;PRETO     
27171;CB      ;QPPM;PARDO     
27172;CB      ;QPPM;BRANCO    
27173;CB      ;QPPM;INDIGENA  
27174;CB      ;QPPM;BRANCO    
27175;CB      ;QPPM;PARDO     
27176;CB      ;QPPM;INDIGENA  
27177;CB      ;QPPM;BRANCO    
27178;CB      ;QPPM;BRANCO    
27179;CB      ;QPPM;PARDO     
27180;CB      ;QPPM;BRANCO    
27181;CB      ;QPPM;PARDO     
27182;CB      ;QPPM;PARDO     
27183;CB      ;QPPM;BRANCO    
27184;CB      ;QPPM;PARDO     
27185;CB      ;QPPM;PARDO     
27186;CB      ;QPPM;PRETO     
27187;CB      ;QPPM;BRANCO    
27188;CB      ;QPPM;PARDO     
27189;CB      ;QPPM;BRANCO    
27190;CB      ;QPPM;BRANCO    
27191;CB      ;QPPM;PRETO     
27192;CB      ;QPPM;BRANCO    
27193;CB      ;QPPM;PRETO     
27194;CB      ;QPPM;BRANCO    
27195;CB      ;QPPM;BRANCO    
27196;CB      ;QPPM;PARDO     
27197;CB      ;QPPM;BRANCO    
27198;CB      ;QPPM;PARDO     
27199;CB      ;QPPM;PARDO     
27200;CB      ;QPPM;PARDO     
27201;CB      ;QPPM;AMARELO   
27202;CB      ;QPPM;BRANCO    
27203;CB      ;QPPM;PARDO     
27204;CB      ;QPPM;PARDO     
27205;CB      ;QPPM;BRANCO    
27206;CB      ;QPPM;PRETO     
27207;CB      ;QPPM;BRANCO    
27208;CB      ;QPPM;PRETO     
27209;CB      ;QPPM;PARDO     
27210;CB      ;QPPM;PARDO     
27211;CB      ;QPPM;BRANCO    
27212;CB      ;QPPM;BRANCO    
27213;CB      ;QPPM;PARDO     
27214;CB      ;QPPM;PARDO     
27215;CB      ;QPPM;PARDO     
27216;CB      ;QPPM;PARDO     
27217;CB      ;QPPM;BRANCO    
27218;CB      ;QPPM;BRANCO    
27219;CB      ;QPPM;BRANCO    
27220;CB      ;QPPM;PARDO     
27221;CB      ;QPPM;PARDO     
27222;CB      ;QPPM;BRANCO    
27223;CB      ;QPPM;BRANCO    
27224;CB      ;QPPM;BRANCO    
27225;CB      ;QPPM;BRANCO    
27226;CB      ;QPPM;PARDO     
27227;CB      ;QPPM;BRANCO    
27228;CB      ;QPPM;PARDO     
27229;CB      ;QPPM;PARDO     
27230;CB      ;QPPM;PARDO     
27231;CB      ;QPPM;PARDO     
27232;CB      ;QPPM;PARDO     
27233;CB      ;QPPM;BRANCO    
27234;CB      ;QPPM;PARDO     
27235;CB      ;QPPM;PARDO     
27236;CB      ;QPPM;PARDO     
27237;CB      ;QPPM;BRANCO    
27238;CB      ;QPPM;PARDO     
27239;CB      ;QPPM;PARDO     
27240;CB      ;QPPM;BRANCO    
27241;CB      ;QPPM;BRANCO    
27242;CB      ;QPPM;BRANCO    
27243;CB      ;QPPM;BRANCO    
27244;CB      ;QPPM;BRANCO    
27245;CB      ;QPPM;BRANCO    
27246;CB      ;QPPM;BRANCO    
27247;CB      ;QPPM;BRANCO    
27248;CB      ;QPPM;BRANCO    
27249;CB      ;QPPM;PARDO     
27250;CB      ;QPPM;PARDO     
27251;CB      ;QPPM;BRANCO    
27252;CB      ;QPPM;BRANCO    
27253;CB      ;QPPM;PRETO     
27254;CB      ;QPPM;BRANCO    
27255;CB      ;QPPM;BRANCO    
27256;CB      ;QPPM;INDIGENA  
27257;CB      ;QPPM;BRANCO    
27258;CB      ;QPPM;AMARELO   
27259;CB      ;QPPM;PARDO     
27260;CB      ;QPPM;PARDO     
27261;CB      ;QPPM;PARDO     
27262;CB      ;QPPM;PARDO     
27263;CB      ;QPPM;PARDO     
27264;CB      ;QPPM;PRETO     
27265;CB      ;QPPM;BRANCO    
27266;CB      ;QPPM;BRANCO    
27267;CB      ;QPPM;BRANCO    
27268;CB      ;QPPM;PARDO     
27269;CB      ;QPPM;BRANCO    
27270;CB      ;QPPM;PARDO     
27271;CB      ;QPPM;BRANCO    
27272;CB      ;QPPM;BRANCO    
27273;CB      ;QPPM;PRETO     
27274;CB      ;QPPM;PARDO     
27275;CB      ;QPPM;PARDO     
27276;CB      ;QPPM;PARDO     
27277;CB      ;QPPM;PARDO     
27278;CB      ;QPPM;PRETO     
27279;CB      ;QPPM;BRANCO    
27280;CB      ;QPPM;PARDO     
27281;CB      ;QPPM;PARDO     
27282;CB      ;QPPM;BRANCO    
27283;CB      ;QPPM;PARDO     
27284;CB      ;QPPM;PARDO     
27285;CB      ;QPPM;PARDO     
27286;CB      ;QPPM;PARDO     
27287;CB      ;QPPM;BRANCO    
27288;CB      ;QPPM;BRANCO    
27289;CB      ;QPPM;BRANCO    
27290;CB      ;QPPM;PARDO     
27291;CB      ;QPPM;BRANCO    
27292;CB      ;QPPM;PARDO     
27293;CB      ;QPPM;PARDO     
27294;CB      ;QPPM;PARDO     
27295;CB      ;QPPM;PRETO     
27296;CB      ;QPPM;PARDO     
27297;CB      ;QPPM;BRANCO    
27298;CB      ;QPPM;PARDO     
27299;CB      ;QPPM;BRANCO    
27300;CB      ;QPPM;PARDO     
27301;CB      ;QPPM;PARDO     
27302;CB      ;QPPM;PRETO     
27303;CB      ;QPPM;PARDO     
27304;CB      ;QPPM;BRANCO    
27305;CB      ;QPPM;BRANCO    
27306;CB      ;QPPM;PARDO     
27307;CB      ;QPPM;BRANCO    
27308;CB      ;QPPM;PARDO     
27309;CB      ;QPPM;PARDO     
27310;CB      ;QPPM;BRANCO    
27311;CB      ;QPPM;BRANCO    
27312;CB      ;QPPM;BRANCO    
27313;CB      ;QPPM;PRETO     
27314;CB      ;QPPM;BRANCO    
27315;CB      ;QPPM;PARDO     
27316;CB      ;QPPM;PARDO     
27317;CB      ;QPPM;PARDO     
27318;CB      ;QPPM;PARDO     
27319;CB      ;QPPM;BRANCO    
27320;CB      ;QPPM;BRANCO    
27321;CB      ;QPPM;BRANCO    
27322;CB      ;QPPM;BRANCO    
27323;CB      ;QPPM;BRANCO    
27324;CB      ;QPPM;BRANCO    
27325;CB      ;QPPM;BRANCO    
27326;CB      ;QPPM;PARDO     
27327;CB      ;QPPM;BRANCO    
27328;CB      ;QPPM;BRANCO    
27329;CB      ;QPPM;PARDO     
27330;CB      ;QPPM;PARDO     
27331;CB      ;QPPM;PARDO     
27332;CB      ;QPPM;PRETO     
27333;CB      ;QPPM;PARDO     
27334;CB      ;QPPM;BRANCO    
27335;CB      ;QPPM;PARDO     
27336;CB      ;QPPM;PARDO     
27337;CB      ;QPPM;PARDO     
27338;CB      ;QPPM;BRANCO    
27339;CB      ;QPPM;BRANCO    
27340;CB      ;QPPM;PARDO     
27341;CB      ;QPPM;PRETO     
27342;CB      ;QPPM;PARDO     
27343;CB      ;QPPM;BRANCO    
27344;CB      ;QPPM;PARDO     
27345;CB      ;QPPM;PARDO     
27346;CB      ;QPPM;BRANCO    
27347;CB      ;QPPM;BRANCO    
27348;CB      ;QPPM;PARDO     
27349;CB      ;QPPM;BRANCO    
27350;CB      ;QPPM;BRANCO    
27351;CB      ;QPPM;BRANCO    
27352;CB      ;QPPM;PRETO     
27353;CB      ;QPPM;BRANCO    
27354;CB      ;QPPM;PARDO     
27355;CB      ;QPPM;PARDO     
27356;CB      ;QPPM;BRANCO    
27357;CB      ;QPPM;PARDO     
27358;CB      ;QPPM;PARDO     
27359;CB      ;QPPM;BRANCO    
27360;CB      ;QPPM;PRETO     
27361;CB      ;QPPM;PARDO     
27362;CB      ;QPPM;BRANCO    
27363;CB      ;QPPM;BRANCO    
27364;CB      ;QPPM;BRANCO    
27365;CB      ;QPPM;BRANCO    
27366;CB      ;QPPM;PRETO     
27367;CB      ;QPPM;PARDO     
27368;CB      ;QPPM;BRANCO    
27369;CB      ;QPPM;PARDO     
27370;CB      ;QPPM;BRANCO    
27371;CB      ;QPPM;PARDO     
27372;CB      ;QPPM;PARDO     
27373;CB      ;QPPM;BRANCO    
27374;CB      ;QPPM;BRANCO    
27375;CB      ;QPPM;BRANCO    
27376;CB      ;QPPM;PARDO     
27377;CB      ;QPPM;BRANCO    
27378;CB      ;QPPM;PARDO     
27379;CB      ;QPPM;BRANCO    
27380;CB      ;QPPM;BRANCO    
27381;CB      ;QPPM;BRANCO    
27382;CB      ;QPPM;PRETO     
27383;CB      ;QPPM;PRETO     
27384;CB      ;QPPM;PARDO     
27385;CB      ;QPPM;PARDO     
27386;CB      ;QPPM;BRANCO    
27387;CB      ;QPPM;PARDO     
27388;CB      ;QPPM;BRANCO    
27389;CB      ;QPPM;PRETO     
27390;CB      ;QPPM;BRANCO    
27391;CB      ;QPPM;BRANCO    
27392;CB      ;QPPM;PRETO     
27393;CB      ;QPPM;BRANCO    
27394;CB      ;QPPM;BRANCO    
27395;CB      ;QPPM;BRANCO    
27396;CB      ;QPPM;BRANCO    
27397;CB      ;QPPM;PARDO     
27398;CB      ;QPPM;BRANCO    
27399;CB      ;QPPM;BRANCO    
27400;CB      ;QPPM;PARDO     
27401;CB      ;QPPM;PARDO     
27402;CB      ;QPPM;PARDO     
27403;CB      ;QPPM;BRANCO    
27404;CB      ;QPPM;PARDO     
27405;CB      ;QPPM;BRANCO    
27406;CB      ;QPPM;PRETO     
27407;CB      ;QPPM;BRANCO    
27408;CB      ;QPPM;PARDO     
27409;CB      ;QPPM;BRANCO    
27410;CB      ;QPPM;PARDO     
27411;CB      ;QPPM;BRANCO    
27412;CB      ;QPPM;PARDO     
27413;CB      ;QPPM;BRANCO    
27414;CB      ;QPPM;BRANCO    
27415;CB      ;QPPM;BRANCO    
27416;CB      ;QPPM;BRANCO    
27417;CB      ;QPPM;BRANCO    
27418;CB      ;QPPM;BRANCO    
27419;CB      ;QPPM;BRANCO    
27420;CB      ;QPPM;PRETO     
27421;CB      ;QPPM;BRANCO    
27422;CB      ;QPPM;BRANCO    
27423;CB      ;QPPM;PARDO     
27424;CB      ;QPPM;PARDO     
27425;CB      ;QPPM;PARDO     
27426;CB      ;QPPM;BRANCO    
27427;CB      ;QPPM;BRANCO    
27428;CB      ;QPPM;PARDO     
27429;CB      ;QPPM;PRETO     
27430;CB      ;QPPM;BRANCO    
27431;CB      ;QPPM;BRANCO    
27432;CB      ;QPPM;PARDO     
27433;CB      ;QPPM;BRANCO    
27434;CB      ;QPPM;PARDO     
27435;CB      ;QPPM;BRANCO    
27436;CB      ;QPPM;PARDO     
27437;CB      ;QPPM;PARDO     
27438;CB      ;QPPM;PARDO     
27439;CB      ;QPPM;BRANCO    
27440;CB      ;QPPM;BRANCO    
27441;CB      ;QPPM;BRANCO    
27442;CB      ;QPPM;PARDO     
27443;CB      ;QPPM;BRANCO    
27444;CB      ;QPPM;BRANCO    
27445;CB      ;QPPM;BRANCO    
27446;CB      ;QPPM;BRANCO    
27447;CB      ;QPPM;PARDO     
27448;CB      ;QPPM;BRANCO    
27449;CB      ;QPPM;BRANCO    
27450;CB      ;QPPM;BRANCO    
27451;CB      ;QPPM;BRANCO    
27452;CB      ;QPPM;PARDO     
27453;CB      ;QPPM;BRANCO    
27454;CB      ;QPPM;BRANCO    
27455;CB      ;QPPM;BRANCO    
27456;CB      ;QPPM;PARDO     
27457;CB      ;QPPM;BRANCO    
27458;CB      ;QPPM;PARDO     
27459;CB      ;QPPM;BRANCO    
27460;CB      ;QPPM;BRANCO    
27461;CB      ;QPPM;PARDO     
27462;CB      ;QPPM;PARDO     
27463;CB      ;QPPM;BRANCO    
27464;CB      ;QPPM;BRANCO    
27465;CB      ;QPPM;BRANCO    
27466;CB      ;QPPM;PARDO     
27467;CB      ;QPPM;PARDO     
27468;CB      ;QPPM;BRANCO    
27469;CB      ;QPPM;BRANCO    
27470;CB      ;QPPM;BRANCO    
27471;CB      ;QPPM;BRANCO    
27472;CB      ;QPPM;PARDO     
27473;CB      ;QPPM;PARDO     
27474;CB      ;QPPM;BRANCO    
27475;CB      ;QPPM;BRANCO    
27476;CB      ;QPPM;PARDO     
27477;CB      ;QPPM;PARDO     
27478;CB      ;QPPM;BRANCO    
27479;CB      ;QPPM;PARDO     
27480;CB      ;QPPM;PRETO     
27481;CB      ;QPPM;PARDO     
27482;CB      ;QPPM;PARDO     
27483;CB      ;QPPM;BRANCO    
27484;CB      ;QPPM;PARDO     
27485;CB      ;QPPM;BRANCO    
27486;CB      ;QPPM;BRANCO    
27487;CB      ;QPPM;BRANCO    
27488;CB      ;QPPM;PRETO     
27489;CB      ;QPPM;PARDO     
27490;CB      ;QPPM;BRANCO    
27491;CB      ;QPPM;PARDO     
27492;CB      ;QPPM;BRANCO    
27493;CB      ;QPPM;PRETO     
27494;CB      ;QPPM;PARDO     
27495;CB      ;QPPM;BRANCO    
27496;CB      ;QPPM;BRANCO    
27497;CB      ;QPPM;PARDO     
27498;CB      ;QPPM;PARDO     
27499;CB      ;QPPM;BRANCO    
27500;CB      ;QPPM;PARDO     
27501;CB      ;QPPM;BRANCO    
27502;CB      ;QPPM;BRANCO    
27503;CB      ;QPPM;PARDO     
27504;CB      ;QPPM;BRANCO    
27505;CB      ;QPPM;PARDO     
27506;CB      ;QPPM;BRANCO    
27507;CB      ;QPPM;BRANCO    
27508;CB      ;QPPM;PARDO     
27509;CB      ;QPPM;BRANCO    
27510;CB      ;QPPM;BRANCO    
27511;CB      ;QPPM;BRANCO    
27512;CB      ;QPPM;BRANCO    
27513;CB      ;QPPM;PARDO     
27514;CB      ;QPPM;PARDO     
27515;CB      ;QPPM;PARDO     
27516;CB      ;QPPM;BRANCO    
27517;CB      ;QPPM;BRANCO    
27518;CB      ;QPPM;PARDO     
27519;CB      ;QPPM;PARDO     
27520;CB      ;QPPM;BRANCO    
27521;CB      ;QPPM;PARDO     
27522;CB      ;QPPM;PARDO     
27523;CB      ;QPPM;PARDO     
27524;CB      ;QPPM;BRANCO    
27525;CB      ;QPPM;PARDO     
27526;CB      ;QPPM;PRETO     
27527;CB      ;QPPM;BRANCO    
27528;CB      ;QPPM;BRANCO    
27529;CB      ;QPPM;BRANCO    
27530;CB      ;QPPM;PRETO     
27531;CB      ;QPPM;AMARELO   
27532;CB      ;QPPM;PARDO     
27533;CB      ;QPPM;BRANCO    
27534;CB      ;QPPM;PARDO     
27535;CB      ;QPPM;AMARELO   
27536;CB      ;QPPM;PRETO     
27537;CB      ;QPPM;PARDO     
27538;CB      ;QPPM;PARDO     
27539;CB      ;QPPM;PARDO     
27540;CB      ;QPPM;BRANCO    
27541;CB      ;QPPM;PARDO     
27542;CB      ;QPPM;PARDO     
27543;CB      ;QPPM;BRANCO    
27544;CB      ;QPPM;AMARELO   
27545;CB      ;QPPM;PARDO     
27546;CB      ;QPPM;BRANCO    
27547;CB      ;QPPM;PARDO     
27548;CB      ;QPPM;PARDO     
27549;CB      ;QPPM;BRANCO    
27550;CB      ;QPPM;BRANCO    
27551;CB      ;QPPM;PARDO     
27552;CB      ;QPPM;BRANCO    
27553;CB      ;QPPM;BRANCO    
27554;CB      ;QPPM;PARDO     
27555;CB      ;QPPM;BRANCO    
27556;CB      ;QPPM;BRANCO    
27557;CB      ;QPPM;BRANCO    
27558;CB      ;QPPM;BRANCO    
27559;CB      ;QPPM;PARDO     
27560;CB      ;QPPM;PARDO     
27561;CB      ;QPPM;PARDO     
27562;CB      ;QPPM;PARDO     
27563;CB      ;QPPM;PARDO     
27564;CB      ;QPPM;BRANCO    
27565;CB      ;QPPM;PARDO     
27566;CB      ;QPPM;PARDO     
27567;CB      ;QPPM;PARDO     
27568;CB      ;QPPM;BRANCO    
27569;CB      ;QPPM;BRANCO    
27570;CB      ;QPPM;PARDO     
27571;CB      ;QPPM;PARDO     
27572;CB      ;QPPM;PARDO     
27573;CB      ;QPPM;BRANCO    
27574;CB      ;QPPM;PARDO     
27575;CB      ;QPPM;PARDO     
27576;CB      ;QPPM;BRANCO    
27577;CB      ;QPPM;PRETO     
27578;CB      ;QPPM;BRANCO    
27579;CB      ;QPPM;BRANCO    
27580;CB      ;QPPM;AMARELO   
27581;CB      ;QPPM;BRANCO    
27582;CB      ;QPPM;PARDO     
27583;CB      ;QPPM;PARDO     
27584;CB      ;QPPM;PARDO     
27585;CB      ;QPPM;PARDO     
27586;CB      ;QPPM;PARDO     
27587;CB      ;QPPM;PARDO     
27588;CB      ;QPPM;BRANCO    
27589;CB      ;QPPM;PARDO     
27590;CB      ;QPPM;PARDO     
27591;CB      ;QPPM;BRANCO    
27592;CB      ;QPPM;BRANCO    
27593;CB      ;QPPM;BRANCO    
27594;CB      ;QPPM;BRANCO    
27595;CB      ;QPPM;BRANCO    
27596;CB      ;QPPM;BRANCO    
27597;CB      ;QPPM;BRANCO    
27598;CB      ;QPPM;PARDO     
27599;CB      ;QPPM;PARDO     
27600;CB      ;QPPM;PARDO     
27601;CB      ;QPPM;PARDO     
27602;CB      ;QPPM;PARDO     
27603;CB      ;QPPM;PARDO     
27604;CB      ;QPPM;AMARELO   
27605;CB      ;QPPM;PRETO     
27606;CB      ;QPPM;BRANCO    
27607;CB      ;QPPM;PARDO     
27608;CB      ;QPPM;BRANCO    
27609;CB      ;QPPM;PARDO     
27610;CB      ;QPPM;BRANCO    
27611;CB      ;QPPM;BRANCO    
27612;CB      ;QPPM;BRANCO    
27613;CB      ;QPPM;BRANCO    
27614;CB      ;QPPM;BRANCO    
27615;CB      ;QPPM;PRETO     
27616;CB      ;QPPM;PARDO     
27617;CB      ;QPPM;BRANCO    
27618;CB      ;QPPM;BRANCO    
27619;CB      ;QPPM;BRANCO    
27620;CB      ;QPPM;BRANCO    
27621;CB      ;QPPM;BRANCO    
27622;CB      ;QPPM;BRANCO    
27623;CB      ;QPPM;PARDO     
27624;CB      ;QPPM;BRANCO    
27625;CB      ;QPPM;PARDO     
27626;CB      ;QPPM;BRANCO    
27627;CB      ;QPPM;BRANCO    
27628;CB      ;QPPM;PARDO     
27629;CB      ;QPPM;PARDO     
27630;CB      ;QPPM;BRANCO    
27631;CB      ;QPPM;BRANCO    
27632;CB      ;QPPM;PARDO     
27633;CB      ;QPPM;BRANCO    
27634;CB      ;QPPM;BRANCO    
27635;CB      ;QPPM;PARDO     
27636;CB      ;QPPM;PARDO     
27637;CB      ;QPPM;PARDO     
27638;CB      ;QPPM;BRANCO    
27639;CB      ;QPPM;PARDO     
27640;CB      ;QPPM;BRANCO    
27641;CB      ;QPPM;BRANCO    
27642;CB      ;QPPM;BRANCO    
27643;CB      ;QPPM;PARDO     
27644;CB      ;QPPM;PARDO     
27645;CB      ;QPPM;PARDO     
27646;CB      ;QPPM;PARDO     
27647;CB      ;QPPM;PARDO     
27648;CB      ;QPPM;PARDO     
27649;CB      ;QPPM;PARDO     
27650;CB      ;QPPM;PARDO     
27651;CB      ;QPPM;PRETO     
27652;CB      ;QPPM;PRETO     
27653;CB      ;QPPM;BRANCO    
27654;CB      ;QPPM;PARDO     
27655;CB      ;QPPM;PARDO     
27656;CB      ;QPPM;PARDO     
27657;CB      ;QPPM;PARDO     
27658;CB      ;QPPM;BRANCO    
27659;CB      ;QPPM;BRANCO    
27660;CB      ;QPPM;BRANCO    
27661;CB      ;QPPM;PARDO     
27662;CB      ;QPPM;PRETO     
27663;CB      ;QPPM;PARDO     
27664;CB      ;QPPM;BRANCO    
27665;CB      ;QPPM;PARDO     
27666;CB      ;QPPM;PARDO     
27667;CB      ;QPPM;BRANCO    
27668;CB      ;QPPM;PARDO     
27669;CB      ;QPPM;BRANCO    
27670;CB      ;QPPM;BRANCO    
27671;CB      ;QPPM;PARDO     
27672;CB      ;QPPM;PARDO     
27673;CB      ;QPPM;PARDO     
27674;CB      ;QPPM;BRANCO    
27675;CB      ;QPPM;PARDO     
27676;CB      ;QPPM;BRANCO    
27677;CB      ;QPPM;PARDO     
27678;CB      ;QPPM;BRANCO    
27679;CB      ;QPPM;PARDO     
27680;CB      ;QPPM;BRANCO    
27681;CB      ;QPPM;PARDO     
27682;CB      ;QPPM;PARDO     
27683;CB      ;QPPM;PARDO     
27684;CB      ;QPPM;BRANCO    
27685;CB      ;QPPM;PARDO     
27686;CB      ;QPPM;PARDO     
27687;CB      ;QPPM;BRANCO    
27688;CB      ;QPPM;BRANCO    
27689;CB      ;QPPM;BRANCO    
27690;CB      ;QPPM;PARDO     
27691;CB      ;QPPM;BRANCO    
27692;CB      ;QPPM;BRANCO    
27693;CB      ;QPPM;BRANCO    
27694;CB      ;QPPM;BRANCO    
27695;CB      ;QPPM;PARDO     
27696;CB      ;QPPM;PRETO     
27697;CB      ;QPPM;PARDO     
27698;CB      ;QPPM;PARDO     
27699;CB      ;QPPM;PRETO     
27700;CB      ;QPPM;BRANCO    
27701;CB      ;QPPM;BRANCO    
27702;CB      ;QPPM;PRETO     
27703;CB      ;QPPM;BRANCO    
27704;CB      ;QPPM;BRANCO    
27705;CB      ;QPPM;PARDO     
27706;CB      ;QPPM;PARDO     
27707;CB      ;QPPM;PARDO     
27708;CB      ;QPPM;BRANCO    
27709;CB      ;QPPM;AMARELO   
27710;CB      ;QPPM;PARDO     
27711;CB      ;QPPM;PARDO     
27712;CB      ;QPPM;PARDO     
27713;CB      ;QPPM;PARDO     
27714;CB      ;QPPM;PARDO     
27715;CB      ;QPPM;BRANCO    
27716;CB      ;QPPM;BRANCO    
27717;CB      ;QPPM;PRETO     
27718;CB      ;QPPM;BRANCO    
27719;CB      ;QPPM;BRANCO    
27720;CB      ;QPPM;PARDO     
27721;CB      ;QPPM;BRANCO    
27722;CB      ;QPPM;BRANCO    
27723;CB      ;QPPM;BRANCO    
27724;CB      ;QPPM;BRANCO    
27725;CB      ;QPPM;PRETO     
27726;CB      ;QPPM;PARDO     
27727;CB      ;QPPM;BRANCO    
27728;CB      ;QPPM;PARDO     
27729;CB      ;QPPM;PARDO     
27730;CB      ;QPPM;BRANCO    
27731;CB      ;QPPM;PARDO     
27732;CB      ;QPPM;PARDO     
27733;CB      ;QPPM;BRANCO    
27734;CB      ;QPPM;BRANCO    
27735;CB      ;QPPM;BRANCO    
27736;CB      ;QPPM;PARDO     
27737;CB      ;QPPM;PARDO     
27738;CB      ;QPPM;AMARELO   
27739;CB      ;QPPM;BRANCO    
27740;CB      ;QPPM;PARDO     
27741;CB      ;QPPM;PARDO     
27742;CB      ;QPPM;PRETO     
27743;CB      ;QPPM;PARDO     
27744;CB      ;QPPM;BRANCO    
27745;CB      ;QPPM;PARDO     
27746;CB      ;QPPM;BRANCO    
27747;CB      ;QPPM;PARDO     
27748;CB      ;QPPM;PARDO     
27749;CB      ;QPPM;BRANCO    
27750;CB      ;QPPM;PARDO     
27751;CB      ;QPPM;PARDO     
27752;CB      ;QPPM;PARDO     
27753;CB      ;QPPM;BRANCO    
27754;CB      ;QPPM;PARDO     
27755;CB      ;QPPM;BRANCO    
27756;CB      ;QPPM;PARDO     
27757;CB      ;QPPM;BRANCO    
27758;CB      ;QPPM;PRETO     
27759;CB      ;QPPM;BRANCO    
27760;CB      ;QPPM;BRANCO    
27761;CB      ;QPPM;AMARELO   
27762;CB      ;QPPM;PARDO     
27763;CB      ;QPPM;PARDO     
27764;CB      ;QPPM;BRANCO    
27765;CB      ;QPPM;PARDO     
27766;CB      ;QPPM;PARDO     
27767;CB      ;QPPM;PARDO     
27768;CB      ;QPPM;BRANCO    
27769;CB      ;QPPM;PARDO     
27770;CB      ;QPPM;BRANCO    
27771;CB      ;QPPM;BRANCO    
27772;CB      ;QPPM;BRANCO    
27773;CB      ;QPPM;BRANCO    
27774;CB      ;QPPM;PRETO     
27775;CB      ;QPPM;PARDO     
27776;CB      ;QPPM;PARDO     
27777;CB      ;QPPM;BRANCO    
27778;CB      ;QPPM;BRANCO    
27779;CB      ;QPPM;BRANCO    
27780;CB      ;QPPM;PARDO     
27781;CB      ;QPPM;PARDO     
27782;CB      ;QPPM;BRANCO    
27783;CB      ;QPPM;PRETO     
27784;CB      ;QPPM;BRANCO    
27785;CB      ;QPPM;BRANCO    
27786;CB      ;QPPM;BRANCO    
27787;CB      ;QPPM;PARDO     
27788;CB      ;QPPM;PRETO     
27789;CB      ;QPPM;PARDO     
27790;CB      ;QPPM;BRANCO    
27791;CB      ;QPPM;PARDO     
27792;CB      ;QPPM;PARDO     
27793;CB      ;QPPM;BRANCO    
27794;CB      ;QPPM;BRANCO    
27795;CB      ;QPPM;PARDO     
27796;CB      ;QPPM;PARDO     
27797;CB      ;QPPM;PARDO     
27798;CB      ;QPPM;BRANCO    
27799;CB      ;QPPM;PARDO     
27800;CB      ;QPPM;PARDO     
